[2026-07-31 09:43:30.968] [剩余时间: 300秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.157] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.211] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.262] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.306] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.361] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.408] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.457] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.500] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.550] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.597] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.647] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.694] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.739] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.790] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.837] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.888] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.938] [剩余时间: 265秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.986] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.035] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.086] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.138] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.188] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.236] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.286] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.339] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.390] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.438] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.485] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.532] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.580] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.627] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.680] [剩余时间: 264秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.731] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.778] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.828] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.872] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.924] [剩余时间: 264秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:06.975] [剩余时间: 263秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:07.021] [剩余时间: 263秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:07.070] [剩余时间: 263秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:07.116] [剩余时间: 263秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:07.162] [剩余时间: 263秒] AIN1:1151, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
