[2026-07-31 10:03:03.171] [剩余时间: 300秒] AIN1:62516, AIN2:50547, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.007] [剩余时间: 241秒] AIN1:53755, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.042] [剩余时间: 241秒] AIN1:53755, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.091] [剩余时间: 241秒] AIN1:53755, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.144] [剩余时间: 241秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.191] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.234] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.282] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.334] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.384] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.432] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.479] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.518] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.563] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.618] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.665] [剩余时间: 240秒] AIN1:54179, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.750] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.799] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.852] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.898] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.946] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:02.998] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.038] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.087] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.137] [剩余时间: 240秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.185] [剩余时间: 239秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.234] [剩余时间: 239秒] AIN1:65534, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.285] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.337] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.382] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.435] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.489] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.533] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.568] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.616] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.665] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.713] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.758] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.806] [剩余时间: 239秒] AIN1:63110, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.855] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.901] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:03.953] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.005] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.041] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.089] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.137] [剩余时间: 239秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.188] [剩余时间: 238秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.238] [剩余时间: 238秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.315] [剩余时间: 238秒] AIN1:63308, AIN2:43326, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.362] [剩余时间: 238秒] AIN1:63308, AIN2:43326, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.408] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.455] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.505] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.542] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.590] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.635] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.683] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.734] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.780] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.827] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.875] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.924] [剩余时间: 238秒] AIN1:51126, AIN2:49162, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:04.979] [剩余时间: 238秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.019] [剩余时间: 238秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.090] [剩余时间: 238秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.138] [剩余时间: 238秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.188] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.241] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.290] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.344] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.392] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.440] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.486] [剩余时间: 237秒] AIN1:63209, AIN2:50646, AIN3:61131, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.524] [剩余时间: 237秒] AIN1:54348, AIN2:50646, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.573] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.627] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.677] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.723] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.779] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.824] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.907] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:05.957] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.006] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.045] [剩余时间: 237秒] AIN1:54348, AIN2:37984, AIN3:61576, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.097] [剩余时间: 237秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.148] [剩余时间: 237秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.202] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.251] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.303] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.352] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.405] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.458] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.509] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.544] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.598] [剩余时间: 236秒] AIN1:56977, AIN2:39171, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.647] [剩余时间: 236秒] AIN1:54179, AIN2:39171, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.723] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.771] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.816] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.867] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.921] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:06.973] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.008] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.058] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.111] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.160] [剩余时间: 236秒] AIN1:54179, AIN2:43411, AIN3:62022, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.212] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.261] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.309] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.355] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.406] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.460] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.535] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.571] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.616] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.665] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.716] [剩余时间: 235秒] AIN1:54009, AIN2:43411, AIN3:61428, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.770] [剩余时间: 235秒] AIN1:54179, AIN2:43411, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.821] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.869] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.918] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:07.965] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.015] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.054] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.101] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.148] [剩余时间: 235秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.202] [剩余时间: 234秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.246] [剩余时间: 234秒] AIN1:54179, AIN2:43495, AIN3:49380, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.320] [剩余时间: 234秒] AIN1:54179, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.368] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.417] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.461] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.501] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.548] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.595] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.644] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.695] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.739] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.790] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 10:04:08.836] [剩余时间: 234秒] AIN1:63308, AIN2:43495, AIN3:61280, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
